نام محصول,برند,کد محصول,قیمت نقد,گروه اصلی,دسته‌بندی,زیرمجموعه,توضیحات,عکس,تصاویر بیشتر,ویدیو,مدل سه‌بعدی
اجاق گاز مبله تایسز مدل CZ-5622 سفید,تایسز,30310800000,,گجت خانگی,گجت خانگی,اجاق گاز,اجاق گاز مبله تایسز؛ مناسب پخت‌وپز روزانه با طراحی کاربردی برای آشپزخانه.,https://drive.google.com/file/d/1T5suUhlEZowGieiUFIB2qEmAlmA0AggD/view?usp=drivesdk,,,
فر توکار برقی تایسز مدل TO-3544 مشکی,تایسز,30601900000,,گجت خانگی,گجت خانگی,فر توکار,فر توکار برقی تایسز؛ مناسب پخت، گریل و آماده‌سازی انواع غذا در آشپزخانه.,https://drive.google.com/file/d/1z7GKI095dl95g-hkRitI-gJK6WHrjOIO/view?usp=drivesdk,,,
فر توکار برقی تایسز مدل TO-3564 مشکی,تایسز,30602400000,,گجت خانگی,گجت خانگی,فر توکار,فر توکار برقی تایسز؛ مناسب پخت، گریل و آماده‌سازی انواع غذا در آشپزخانه.,https://drive.google.com/file/d/1REZBJakBNh4wUvbiebv19aZjv3ri2_Y0/view?usp=drivesdk,,,
اجاق گاز رومیزی شیشه‌ای تایسز TG-1303 مشکی,تایسز,30406100000,,گجت خانگی,گجت خانگی,اجاق گاز,اجاق گاز رومیزی تایسز؛ انتخابی کاربردی برای پخت‌وپز روزانه و چیدمان مدرن آشپزخانه.,https://drive.google.com/file/d/1x38Xi990EVwNd8Io3im9E8AInNkQCEVy/view?usp=drivesdk,,,
هود روکار تایسز مدل TH-2403 مشکی,تایسز,30500200000,,گجت خانگی,گجت خانگی,هود,هود آشپزخانه تایسز؛ مناسب تهویه دود، بخار و بوی پخت‌وپز.,https://drive.google.com/file/d/1koIh5Amvi8kSHg7IcNpTWHu78G6BrqyD/view?usp=drivesdk,,,
هود توکار تایسز مدل TH-2106 مشکی,تایسز,30501400000,,گجت خانگی,گجت خانگی,هود,هود آشپزخانه تایسز؛ مناسب تهویه دود، بخار و بوی پخت‌وپز.,https://drive.google.com/file/d/16MC4FRVJHDPnUC5R6QPn585xvAnyB1IL/view?usp=drivesdk,,,
هود توکار تایسز مدل TH-2107 مکشی,تایسز,30501600000,,گجت خانگی,گجت خانگی,هود,هود آشپزخانه تایسز؛ مناسب تهویه دود، بخار و بوی پخت‌وپز.,https://drive.google.com/file/d/1lIjYAumwBQDOR2h91gc9jJf4rWjqMplh/view?usp=drivesdk,,,
هود توکار تایسز مدل TH-2108 استیل,تایسز,30501900000,,گجت خانگی,گجت خانگی,هود,هود آشپزخانه تایسز؛ مناسب تهویه دود، بخار و بوی پخت‌وپز.,https://drive.google.com/file/d/1cuxGa6xxAM1z1zIxiuRg3PChEnGaLLfn/view?usp=drivesdk,,,
ماشین ظرفشویی 14 نفره ال جی مدل LG DFC435FP دارای 3 کشو و درب بازکن خودکار نقره ای,ال جی,1109996356,,لوازم خانگی,ظرفشویی,,ماشین ظرفشویی ال جی با ظرفیت 14 نفره؛ مناسب شست‌وشوی منظم ظروف در آشپزخانه.,https://drive.google.com/file/d/1JrGORLpVyRqK3p_4V6axY6zNhLl7s9ws/view?usp=drivesdk,,,
یخچال سایدبای‌ساید 889 لیتر ال‌جی مدل LG GC-X348CQFS سفید,ال جی,1101640902,,لوازم خانگی,یخچال,ساید‌بای‌ساید,یخچال سایدبای‌ساید ال جی با گنجایش 889 لیتر؛ مناسب نگهداری منظم مواد غذایی خانواده.,https://drive.google.com/file/d/1QeFyKPIXNc6k83v9ZjjqoBgQxe6gv0Iy/view?usp=drivesdk,,,
ماشین ظرفشویی 14 نفره ال جی مدل LG DFB325HM دارای 3 کشو و درب بازکن خودکار مشکی مات,ال جی,1101819678,,لوازم خانگی,ظرفشویی,,ماشین ظرفشویی ال جی با ظرفیت 14 نفره؛ مناسب شست‌وشوی منظم ظروف در آشپزخانه.,https://drive.google.com/file/d/14hHf-wsvUgM5D1BaBUiysEWE-Jy892Fq/view?usp=drivesdk,,,
یخچال سایدبای‌ساید 635 لیتر ال‌جی مدل LG GC-X267CQHW سفید,ال جی,1102837029,,لوازم خانگی,یخچال,ساید‌بای‌ساید,یخچال سایدبای‌ساید ال جی با گنجایش 635 لیتر؛ مناسب نگهداری منظم مواد غذایی خانواده.,https://drive.google.com/file/d/1GRgl3-Z1lVGIR4fzeg5lWknFy38LE1Ng/view?usp=drivesdk,,,
ماشین ظرفشویی 14 نفره ال جی مدل LG DFC435FW دارای 3 کشو و درب بازکن خودکار سفید,ال جی,1103693849,,لوازم خانگی,ظرفشویی,,ماشین ظرفشویی ال جی با ظرفیت 14 نفره؛ مناسب شست‌وشوی منظم ظروف در آشپزخانه.,https://drive.google.com/file/d/1yKO1IhEjVgyOpS1Wo1ZrsCtpCMj0cvwh/view?usp=drivesdk,,,
ماشین ظرفشویی 14 نفره ال جی مدل LG DFC513FW دارای 3 کشو سفید,ال جی,1103854321,,لوازم خانگی,ظرفشویی,,ماشین ظرفشویی ال جی با ظرفیت 14 نفره؛ مناسب شست‌وشوی منظم ظروف در آشپزخانه.,https://drive.google.com/file/d/1Poyrau8bfh7LjfSfDQqypfcSH12BFExC/view?usp=drivesdk,,,
ماشین لباسشویی 7 کیلو ال جی مدل LG F2Y1QYP65 سفید,ال جی,1104033685,,لوازم خانگی,لباسشویی,,ماشین لباسشویی ال جی با ظرفیت 7 کیلوگرم؛ مناسب شست‌وشوی روزمره لباس‌های خانواده.,https://drive.google.com/file/d/1sjZTOrmQNXNtavejbRfAxb-b8X7R4UXv/view?usp=drivesdk,,,
ماشین لباسشویی 10 کیلو ال جی مدل LG F4Y3RYGYWV سفید,ال جی,1104643170,,لوازم خانگی,لباسشویی,,ماشین لباسشویی ال جی با ظرفیت 10 کیلوگرم؛ مناسب شست‌وشوی روزمره لباس‌های خانواده.,https://drive.google.com/file/d/1bPViq9INmONBm5FnaEbSepVIo4XkQHfl/view?usp=drivesdk,,,
یخچال سایدبای‌ساید 635 لیتر ال‌جی مدل LG GC-X267CSHW نقره ای,ال جی,1104647613,,لوازم خانگی,یخچال,ساید‌بای‌ساید,,https://drive.google.com/file/d/1gXQXvENfz1Q1kbel3PCB9wDscrqG-Bgz/view?usp=drivesdk,,,
یخچال سایدبای‌ساید 889 لیتر ال‌جی مدل LG GC-X348CSFS نقره ای,ال جی,1105150079,,لوازم خانگی,یخچال,ساید‌بای‌ساید,یخچال سایدبای‌ساید ال جی با گنجایش 889 لیتر؛ مناسب نگهداری منظم مواد غذایی خانواده.,https://drive.google.com/file/d/1sOiA1UDTB_F7kGPLTXd6U5OE5TWdufhF/view?usp=drivesdk,,,
ماشین لباسشویی 8 کیلو ال جی مدل LG F4J3TYG6J مشکی,ال جی,1105928955,,لوازم خانگی,لباسشویی,,ماشین لباسشویی ال جی با ظرفیت 8 کیلوگرم؛ مناسب شست‌وشوی روزمره لباس‌های خانواده.,https://drive.google.com/file/d/1mxn4qLwMVegWHXUC6qT3OU74EyCLfvuH/view?usp=drivesdk,,,
ماشین لباسشویی 11 کیلو ال جی مدل LG F4Y5EYGYWV سفید,ال جی,1107969437,,لوازم خانگی,لباسشویی,,ماشین لباسشویی ال جی با ظرفیت 11 کیلوگرم؛ مناسب شست‌وشوی روزمره لباس‌های خانواده.,https://drive.google.com/file/d/1YAM0Wiy0MJ5pLvjo_WukmiN_-8lkJJa3/view?usp=drivesdk,,,
یخچال سایدبای‌ساید 638 لیتر ال‌جی مدل LG GM-X945NS9F نقره ای,ال جی,1108040902,,لوازم خانگی,یخچال,ساید‌بای‌ساید,یخچال سایدبای‌ساید ال جی با گنجایش 638 لیتر؛ مناسب نگهداری منظم مواد غذایی خانواده.,https://drive.google.com/file/d/1aMUkNp3mU88ykar4p6K4qlIg0ZBadL8M/view?usp=drivesdk,,,
ماشین ظرفشویی 14 نفره ال جی مدل LG DFC237HMS دارای 3 کشو مشکی مات,ال جی,1108735205,,لوازم خانگی,ظرفشویی,,ماشین ظرفشویی ال جی با ظرفیت 14 نفره؛ مناسب شست‌وشوی منظم ظروف در آشپزخانه.,https://drive.google.com/file/d/1fxCMNzQZgcuqOhO2q9ja0zailgU3J14e/view?usp=drivesdk,,,
یخچال سایدبای‌ساید 705 لیتر ال‌جی مدل LG GR-X24FMKBL استیل مشکی,ال جی,1109226956,,لوازم خانگی,یخچال,ساید‌بای‌ساید,یخچال سایدبای‌ساید ال جی با گنجایش 705 لیتر؛ مناسب نگهداری منظم مواد غذایی خانواده.,https://drive.google.com/file/d/1Ih-iWqj0gfTfshdQBIeW7jxux2lNlQNY/view?usp=drivesdk,,,
ماشین لباسشویی 10.5 کیلو ال جی مدل LG F4V5RGP0W سفید,ال جی,1109678040,,لوازم خانگی,لباسشویی,,ماشین لباسشویی ال جی با ظرفیت 10.5 کیلوگرم؛ مناسب شست‌وشوی روزمره لباس‌های خانواده.,https://drive.google.com/file/d/14vYGiZOc9ZYDDeRvJCE3SCE0Cny6uMSY/view?usp=drivesdk,,,
shaker gnjumtpr20 bk مشکی,گرین لاین,‎931701950,,گجت خانگی,گجت خانگی,شیکر,شیکر برقی گرین لاین؛ مناسب ترکیب نوشیدنی‌ها و مکمل‌ها در استفاده روزمره.,https://drive.google.com/file/d/1hiDDLGwj92FZk7-_DxIylX4fPBMmyECS/view?usp=drivesdk,,,
طوسی ماساژور پشتی و کمری گرین لاین مدل Green Lion Massage Cushion with Heating Function and Lumbar Support,گرین لاین,‎931701951,,گجت خانگی,گجت خانگی,ماساژور,ماساژور گرین لاین؛ مناسب کاهش خستگی و استفاده روزمره در خانه یا محل کار.,https://drive.google.com/file/d/1txmqkjoSZGwQ9xtDbuSTOJ-NCP17KyqG/view?usp=drivesdk,,,
سفید ویدئو پروژکتور گرین لاین مدل NOVA کیفیت تصویر Full HD,گرین لاین,‎931701952,,گجت خانگی,گجت خانگی,پروژکتور,,,,,
HONOR EARBUDS X3 LITE سفيد,آنر,‎931701953,,کالای دیجیتال,اکسسوری,هدفون و هندزفری,هندزفری بلوتوثی آنر؛ مناسب مکالمه و پخش موسیقی با اتصال بی‌سیم.,https://drive.google.com/file/d/1sYqF3ROI2aLGsQUkKqk3Yh-PNcOQ07nx/view?usp=drivesdk,,,
ساعت هوشمند هوآوی سفید مدل Watch FIT3 SLO-B09,هوآوی,931602132,,کالای دیجیتال,اکسسوری,ساعت و مچ‌بند هوشمند,,,,,
ساعت هوشمند شیائومی مشکی مدل MI Band 9 Pro,شیائومی,931602403,,کالای دیجیتال,اکسسوری,ساعت و مچ‌بند هوشمند,ساعت هوشمند شیائومی؛ مناسب پایش فعالیت‌های روزانه، مشاهده اعلان‌ها و استفاده ورزشی.,https://drive.google.com/file/d/1BFj_I5eYICJ5_n7wsuzO1LkBQtQOeIMa/view?usp=drivesdk,,,
ویدیو پروژکتور قابل حمل طلایی Green Lion مدل PRISMA 4K,گرین لاین,931602580,,گجت خانگی,گجت خانگی,پروژکتور,ویدئو پروژکتور قابل‌حمل گرین لاین؛ مناسب تماشای فیلم، ارائه و سرگرمی در فضاهای مختلف.,https://drive.google.com/file/d/1v0J2x1SoZeeRyslWRJdrwY45YvNY9DrM/view?usp=drivesdk,,,
دستگاه پاپ کورن ساز 270 میلی لیتری مشکی Green Lion,گرین لاین,931602576,,گجت خانگی,گجت خانگی,پاپ‌کورن‌ساز,دستگاه پاپ‌کورن‌ساز گرین لاین؛ مناسب آماده‌سازی سریع میان‌وعده در خانه.,https://drive.google.com/file/d/1PewJ6VdEFngHmFZHNATvgbOUTRUTVi0a/view?usp=drivesdk,,,
آبمیوه گیر مخلوط کن شارژی قابل حمل 470 میلی لیتری مشکی Green Lion,گرین لاین,931602579,,گجت خانگی,گجت خانگی,آبمیوه‌گیر,,,,,
ماشین اصلاح بدن Green Lion طوسی مدل FLEXGROOM 2in1,گرین لاین,931602583,,کالای دیجیتال,اکسسوری,آرایشی و بهداشتی,ماشین اصلاح بدن گرین لاین؛ مناسب اصلاح و مرتب‌سازی روزمره با طراحی کاربردی.,https://drive.google.com/file/d/1h63OfzG-cXzG8jJzV9hl_TG_czYq46eD/view?usp=drivesdk,,,
ماساژور مینی تفنگی 6 سرعته مشکی Green Lion,گرین لاین,931602587,,گجت خانگی,گجت خانگی,ماساژور,ماساژور گرین لاین؛ مناسب کاهش خستگی و استفاده روزمره در خانه یا محل کار.,https://drive.google.com/file/d/1g6gg5LPfkx9KlwnZvm_55KXEtUOfEKgy/view?usp=drivesdk,,,
Samsung A07 128/6 BIG BOX سبز,سامسونگ,931603379,,کالای دیجیتال,موبایل,,,,,,
Xiaomi A5 128/4 سبز,شیائومی,931603183,,کالای دیجیتال,موبایل,,,https://drive.google.com/file/d/1Vp4dg5vhUmKNw5rYRcbR5clRoIhrXFle/view?usp=drive_link,,,
Xiaomi C71 64/3 آبی,شیائومی,931603211,,کالای دیجیتال,موبایل,,,https://drive.google.com/file/d/137kHjBwH4jWeSn-3Qnb-0ZI952lK2hWV/view?usp=drivesdk,,,
Xiaomi C85 256/8 بنفش,شیائومی,931603298,,کالای دیجیتال,موبایل,,,https://drive.google.com/file/d/1mvkFM1TU-SjdxUNJwi4Hd0aoyRp3Eku_/view?usp=drivesdk,,,
یخچال فریزر کمبی اتوماتیک سفید دیپوینت مدل Boss Pro-W,دیپوینت,500213010,,لوازم خانگی,یخچال,سایر مدل‌ها,ارتفاع 190، پهنای 86 و عمق 77 سانتی متر، میزان مصرف انرژی +A، دارای 3 طبقه در یخچال و 3 کشو در فریزر، دارای سیستم نوفراست، ۴۲۷ لیتر، سفید / نقره ای,https://drive.google.com/file/d/13ZvyRHCwsUzuQSj36KERxAe9m7GLSQym/view?usp=drive_link,,,
یخچال فریزر کمبی اتوماتیک نقره ای دیپوینت مدل Boss Pro-S,دیپوینت,500213020,,لوازم خانگی,یخچال,سایر مدل‌ها,ارتفاع 190، پهنای 86 و عمق 77 سانتی متر، میزان مصرف انرژی +A، دارای 3 طبقه در یخچال و 3 کشو در فریزر، دارای سیستم نوفراست، ۴۲۷ لیتر، سفید / نقره ای,https://drive.google.com/file/d/1LXwa1wzAJ3U7DJg0YT0hBv6nU644ACS3/view?usp=drive_link,,,
یخچال فریزر ساید بای ساید اتوماتیک سفید دیپوینت مدل INSIDER-W,دیپوینت,500213030,,لوازم خانگی,یخچال,ساید‌بای‌ساید,ارتفاع 180، پهنای 92 و عمق 74 سانتی متر، میزان مصرف انرژی B، دارای 4 طبقه و 2 کشو در یخچال، ۳۹۳ لیتر، سفید / نقره ای,https://drive.google.com/file/d/1lmYyEhpoSsJhEHD7AcBBGC8smFkFYgTd/view?usp=drive_link,,,
یخچال فریزر ساید بای ساید اتوماتیک نقره ای دیپوینت مدل INSIDER-S,دیپوینت,500213040,,لوازم خانگی,یخچال,ساید‌بای‌ساید,ارتفاع 180، پهنای 92 و عمق 74 سانتی متر، میزان مصرف انرژی B، دارای 4 طبقه و 2 کشو در فریزر، ۳۹۳ لیتر، سفید / نقره ای,https://drive.google.com/file/d/1Yb3C7oCWmdXx-SWHh_QB8793RtlM3TOx/view?usp=drive_link,,,
یخچال سفید دیپوینت دوقلو مدل D5i-W,دیپوینت,500213050,,لوازم خانگی,یخچال,دوقلو,میزان مصرف انرژی +A، دارای 5 طبقه و 3 کشو در یخچال، 330 لیتر، سفید / نقره ای,https://drive.google.com/file/d/1_iN_IpNyK_VyoVMI-_Bbw8iZPOTBNKtV/view?usp=drive_link,,,
فریزر سفید دیپوینت دوقلو مدل D5i-W,دیپوینت,500213060,,لوازم خانگی,یخچال,دوقلو,میزان مصرف انرژی +A، دارای 1 طبقه و 7 کشو در یخچال، 277 لیتر، سفید / نقره ای,https://drive.google.com/file/d/1_iN_IpNyK_VyoVMI-_Bbw8iZPOTBNKtV/view?usp=drive_link,,,
یخچال نقره ای دیپوینت دوقلو مدل D5i-S,دیپوینت,500213070,,لوازم خانگی,یخچال,دوقلو,میزان مصرف انرژی +A، دارای 5 طبقه و 3 کشو در یخچال، 330 لیتر، سفید / نقره ای,https://drive.google.com/file/d/1_iN_IpNyK_VyoVMI-_Bbw8iZPOTBNKtV/view?usp=drive_link,,,
فریزر نقره ای دیپوینت دوقلو مدل D5i-S,دیپوینت,500213080,,لوازم خانگی,یخچال,دوقلو,میزان مصرف انرژی +A، دارای 1 طبقه و 7 کشو در یخچال، 277 لیتر، سفید / نقره ای,https://drive.google.com/file/d/1_iN_IpNyK_VyoVMI-_Bbw8iZPOTBNKtV/view?usp=drive_link,,,
یخچال سفید دیپوینت دوقلو مدل EXPLORE-W,دیپوینت,500213090,,لوازم خانگی,یخچال,دوقلو,میزان مصرف انرژی A، دارای 4 طبقه و 2 کشو در یخچال، 454 لیتر، سفید / نقره ای,https://drive.google.com/file/d/154wtCv1FSUOftD13qKG51eWvR8wGRqxG/view?usp=drive_link,,,
